latitude,longitude,rwi,error
6.2606973,1.2414551,-0.089,0.415
10.1311167,0.3625488,-0.325,0.279
7.1990006,1.0656738,-0.508,0.278
10.6714043,-0.0329590,-0.191,0.275
6.1733235,1.1315918,0.766,0.429
6.3698938,1.5051270,0.380,0.304
7.5694372,0.5383301,-0.011,0.293
9.9363874,0.3845215,-0.570,0.282
9.5465832,0.7141113,-0.238,0.293
10.3689583,0.6042480,-0.361,0.281
8.8090822,1.2634277,-0.537,0.280
7.0681852,0.7800293,-0.384,0.303
10.8872536,0.8679199,-0.289,0.276
9.0695511,1.2634277,-0.491,0.293
6.2388552,1.1975098,1.031,0.466
9.4598988,0.7360840,-0.743,0.281
8.0918616,0.8898926,-0.337,0.309
6.7628064,0.8459473,-0.294,0.317
8.3745618,1.4392090,-0.693,0.273
10.2176252,0.8459473,-0.463,0.297
9.3948711,1.0876465,-0.226,0.278
8.8307950,1.4831543,-0.234,0.387
6.6755194,0.7580566,-0.585,0.276
7.1772006,0.6262207,-0.732,0.275
6.3262180,1.3073730,-0.170,0.306
7.1553996,1.5930176,-0.147,0.307
6.9373327,0.6042480,0.039,0.378
7.4169421,1.6149902,-0.028,0.273
10.5634219,0.7580566,-0.749,0.296
7.0245718,0.8679199,-0.499,0.272
7.4605176,0.8679199,-0.646,0.302
7.3515708,0.8898926,-0.492,0.285
8.9610451,1.4172363,-0.528,0.277
9.8281543,1.1975098,-0.083,0.397
8.0483515,1.3732910,-0.140,0.293
9.7631974,1.0876465,-0.719,0.387
9.8281543,0.7800293,-0.497,0.289
8.3310827,1.3293457,-0.715,0.282
6.4354006,1.6809082,-0.096,0.327
7.6129974,0.8459473,-0.390,0.284
8.7873681,1.2854004,-0.317,0.279
9.8281543,0.6921387,-0.361,0.288
10.7361753,0.0549316,-0.146,0.280
9.5899171,0.5603027,-0.493,0.294
8.7004990,0.4943848,-0.273,0.280
6.5663889,0.8898926,-0.004,0.372
10.9519780,0.4943848,-0.390,0.278
9.7631974,1.2194824,-0.354,0.282
8.9610451,0.6042480,-0.660,0.281
8.0918616,1.1096191,-0.554,0.282
6.9373327,0.9558105,-0.786,0.302
6.3480564,1.6809082,-0.026,0.301
6.4135660,1.0217285,-0.204,0.280
9.1346391,1.1535645,-0.357,0.342
7.8742645,1.1096191,-0.898,0.277
7.3951528,0.8459473,-0.535,0.282
8.4615055,1.6149902,-0.141,0.285
8.1353671,1.1975098,-0.545,0.298
7.7871935,1.2194824,-0.690,0.285
6.4354006,1.7028809,-0.451,0.298
6.9809543,1.1315918,-0.144,0.302
8.8959258,1.3073730,-0.627,0.286
10.7361753,0.4504395,-0.404,0.277
7.0463790,1.4392090,-0.548,0.277
7.3079846,1.0876465,-0.391,0.299
8.4615055,1.3732910,-0.411,0.278
10.0229482,0.8898926,-0.616,0.280
7.2207995,0.7580566,-0.306,0.296
10.3689583,0.3186035,-0.287,0.279
7.3951528,0.7800293,-0.732,0.275
8.0265947,1.3073730,-0.579,0.278
9.6982277,1.3513184,-0.416,0.281
7.2861900,1.0656738,-0.704,0.290
7.9395558,1.2854004,-0.295,0.346
8.9827489,1.5051270,-0.486,0.275
8.0483515,1.1315918,-0.268,0.287
6.4790672,1.3513184,-0.651,0.277
8.5267005,1.3513184,-0.127,0.276
7.3733623,0.7800293,-0.318,0.276
9.6115820,0.5822754,-0.114,0.283
7.0027636,1.4611816,-0.498,0.287
8.5049700,1.1975098,-0.516,0.306
10.0013102,0.6701660,0.061,0.281
7.1553996,1.0876465,-0.080,0.279
8.1136149,1.5051270,-0.498,0.298
6.6755194,0.9777832,-0.386,0.295
9.4815719,1.3073730,-0.374,0.291
9.8498038,1.0876465,-0.132,0.306
6.4790672,0.8898926,-0.460,0.344
6.6755194,1.1535645,-0.148,0.363
10.8440961,0.2087402,0.500,0.477
10.6498109,0.2307129,-0.447,0.286
9.7198857,1.1755371,-0.125,0.306
10.1743738,0.5383301,0.048,0.281
9.2864645,0.8239746,-0.250,0.282
9.6549077,0.7360840,-0.469,0.292
6.1514779,1.2854004,0.850,0.447
7.4823037,1.6369629,-0.804,0.270
9.8281543,0.8020020,-0.145,0.300
7.4823037,1.2194824,-0.314,0.298
9.5032437,0.4284668,-0.445,0.295
8.7004990,1.1755371,-0.618,0.301
7.1117945,0.9558105,-0.222,0.278
8.3528229,1.3732910,-0.465,0.351
8.7222181,0.9118652,-0.664,0.291
7.9830776,1.2634277,-0.286,0.284
10.4986143,0.1867676,-0.299,0.296
8.4832384,1.3732910,-0.425,0.293
9.4165483,1.0656738,-0.654,0.282
6.5227299,0.7580566,-0.388,0.278
8.2441099,0.9558105,-0.835,0.290
8.5918843,1.5051270,-0.493,0.275
10.7361753,0.6701660,-0.352,0.290
9.5465832,0.5383301,-0.658,0.286
7.4605176,1.1755371,-0.577,0.322
6.7409861,1.0217285,-0.897,0.281
9.7415422,0.7360840,-0.403,0.301
9.8065034,0.8239746,-0.256,0.285
9.3081485,0.5603027,-0.565,0.291
10.1960002,0.4064941,-0.390,0.282
7.0899903,1.0656738,-0.635,0.294
6.5445599,0.8020020,-0.337,0.278
9.9363874,0.4943848,-0.203,0.281
6.1733235,1.1755371,1.372,0.461
11.0382553,0.1647949,-0.531,0.276
9.8281543,0.9777832,-0.418,0.281
7.1335976,0.6701660,0.003,0.341
6.8937071,0.9777832,-0.475,0.280
8.0265947,1.2414551,-0.244,0.310
10.8440961,0.4724121,-0.660,0.313
8.6570568,0.9338379,-0.594,0.284
10.6282159,0.1647949,-0.118,0.279
7.1553996,1.2854004,-0.116,0.289
7.1335976,0.9997559,-0.300,0.276
6.8064439,0.9997559,-0.122,0.283
8.0048367,1.3513184,-0.692,0.277
10.0662199,0.4504395,-0.447,0.280
7.0027636,0.6481934,-0.306,0.331
6.3262180,1.1096191,-0.231,0.347
10.9304048,0.5603027,-0.124,0.291
10.6714043,0.1428223,-0.376,0.294
6.8937071,1.0437012,-0.667,0.285
10.0229482,0.9777832,-0.026,0.301
8.3745618,1.2634277,-0.371,0.309
9.8714518,0.7800293,-0.356,0.289
8.5049700,1.2194824,-0.285,0.296
9.3081485,0.9338379,-0.324,0.280
6.9373327,1.2634277,-0.472,0.338
8.7656527,1.0437012,-0.670,0.285
9.3298312,1.0656738,0.274,0.308
6.7628064,1.1096191,-0.542,0.280
10.7577626,0.7360840,-0.122,0.275
8.4615055,0.9777832,-0.497,0.341
6.6973426,1.4831543,-0.065,0.298
8.0918616,1.5270996,-0.450,0.275
6.8718928,1.3293457,-0.469,0.272
10.7361753,0.2746582,-0.354,0.279
8.0918616,1.1755371,-0.594,0.310
10.1094859,0.6921387,-0.297,0.289
7.1772006,1.2854004,-0.431,0.275
6.1951683,1.3293457,0.684,0.425
10.3473437,0.6481934,-0.313,0.281
8.1571180,0.8239746,-0.638,0.280
7.0027636,1.2854004,-0.573,0.275
9.4165483,1.3952637,-0.780,0.278
6.5663889,1.0437012,-0.410,0.295
8.1788678,1.3513184,-0.271,0.294
8.4397714,1.4172363,-0.626,0.275
6.3698938,1.0437012,-0.208,0.294
10.7577626,0.1208496,-0.383,0.294
6.6318701,1.1315918,-0.440,0.356
6.3698938,1.1755371,-0.017,0.362
9.4598988,1.2194824,0.161,0.422
7.1117945,1.0876465,-0.388,0.280
9.8281543,1.1755371,-0.619,0.285
6.7191648,1.2854004,-0.592,0.274
7.3297783,1.1315918,-0.529,0.297
6.8064439,1.5710449,-0.437,0.271
9.4815719,0.6042480,-0.501,0.279
10.9951198,0.0329590,-0.051,0.297
7.6565531,0.7360840,-0.749,0.283
7.1990006,1.0217285,-0.469,0.285
8.9176335,1.6149902,-0.403,0.279
6.2170122,1.1096191,1.149,0.423
7.0681852,0.6701660,-0.555,0.276
9.7631974,0.7580566,-0.428,0.292
7.9830776,1.4392090,-0.305,0.274
10.5850215,0.0549316,-0.515,0.286
10.3041101,0.7800293,0.033,0.285
8.9393399,1.5270996,-0.482,0.294
7.3515708,1.6369629,-0.164,0.281
9.8281543,1.2194824,-0.658,0.285
6.7191648,1.3073730,-0.708,0.290
10.0229482,1.1315918,-0.437,0.280
10.0662199,1.1975098,-0.759,0.276
9.5682508,0.7800293,0.635,0.287
9.5899171,0.4064941,-0.168,0.293
10.8009324,0.0549316,-0.539,0.308
6.9809543,0.7800293,-0.558,0.273
6.3698938,1.6809082,-0.083,0.297
6.7846256,1.2854004,-0.409,0.275
6.9155204,0.7141113,-0.725,0.311
9.8498038,0.7141113,-0.426,0.307
9.9796707,0.9558105,0.054,0.283
9.8065034,1.1975098,-0.430,0.329
7.1553996,1.1315918,-0.290,0.299
10.2608706,0.3625488,-0.350,0.279
8.4180361,1.5051270,-0.733,0.270
10.5418209,0.1867676,-0.460,0.282
9.9580298,0.8239746,-0.313,0.280
9.8281543,0.4943848,-0.241,0.301
6.3480564,0.9338379,-0.344,0.278
8.6353339,1.5051270,-0.635,0.280
8.1353671,1.0876465,-0.789,0.284
6.4354006,1.4172363,-0.146,0.276
10.0445848,0.5383301,-0.185,0.286
9.8498038,0.7360840,-0.608,0.299
7.0027636,1.5930176,-0.357,0.281
10.9088300,0.1647949,-0.245,0.351
9.8281543,0.9997559,-0.006,0.279
8.8525066,1.1535645,-0.347,0.394
7.2207995,0.9338379,-0.646,0.274
8.3093413,1.2634277,-0.387,0.283
10.8656756,0.3186035,-0.670,0.300
9.6115820,1.3732910,-0.380,0.282
10.9951198,0.3625488,-0.577,0.278
6.5227299,1.6369629,-0.265,0.278
6.1296313,1.2414551,1.629,0.414
6.5445599,0.9777832,-0.307,0.281
10.6282159,0.2526855,-0.359,0.286
6.5663889,0.7580566,-0.322,0.278
6.4572344,0.9997559,-0.298,0.279
8.5049700,1.4172363,-0.386,0.272
8.2441099,1.1975098,-0.485,0.302
10.6929962,0.0329590,-0.206,0.281
8.7004990,1.2194824,-0.549,0.313
8.6787785,1.1535645,-0.507,0.310
10.1094859,0.3625488,-0.268,0.292
9.9147437,1.0217285,-0.460,0.281
7.0681852,1.0217285,0.305,0.288
10.3257277,0.7800293,-0.778,0.286
11.0166883,0.1428223,-0.453,0.339
8.5267005,1.3073730,-0.189,0.279
8.5918843,1.4392090,-0.265,0.276
8.1788678,1.4392090,-0.422,0.279
8.1353671,0.8020020,-0.523,0.278
10.7577626,0.0329590,0.033,0.297
10.4986143,0.4943848,-0.405,0.279
6.6318701,1.1755371,-0.121,0.370
9.2647792,0.7580566,0.049,0.330
9.8065034,0.4284668,-0.414,0.286
7.5694372,1.4392090,-0.392,0.277
9.7848511,0.3405762,-0.337,0.280
7.5258726,0.7800293,-0.469,0.277
6.4354006,1.5930176,-0.343,0.278
10.6498109,0.4724121,-0.354,0.279
8.6570568,1.4392090,-0.441,0.285
10.8872536,0.3405762,-0.170,0.282
8.9393399,1.4831543,-0.503,0.274
6.7628064,1.0656738,-0.392,0.277
9.5682508,1.3293457,-0.435,0.275
6.2388552,1.4392090,-0.249,0.324
9.3731925,0.8020020,-0.210,0.293
9.6765684,0.9338379,-0.252,0.279
10.1960002,0.6481934,-0.428,0.280
10.9519780,0.3625488,-0.275,0.305
10.6714043,0.3625488,-0.269,0.288
8.5484296,1.2414551,-0.552,0.294
10.0013102,0.9558105,-0.518,0.286
10.0445848,1.1975098,-0.847,0.276
6.5882169,0.9558105,-0.233,0.303
6.4135660,1.7687988,-0.392,0.324
10.6929962,0.6701660,-0.440,0.280
6.7846256,1.2194824,-0.495,0.312
8.3528229,1.3073730,-0.472,0.302
9.0695511,1.3732910,-0.396,0.326
9.9580298,0.8898926,-0.363,0.282
6.6973426,1.3293457,-0.232,0.278
8.6570568,1.2414551,-0.754,0.287
10.0229482,0.4724121,-0.371,0.284
6.8282612,1.2194824,-0.570,0.326
8.7656527,1.4831543,-0.440,0.283
6.6100440,0.9997559,-0.402,0.294
10.6066195,0.0329590,-0.225,0.282
6.4572344,1.4611816,0.186,0.314
10.5850215,0.4064941,-0.505,0.292
8.3962996,0.8898926,-0.740,0.286
6.8937071,1.0876465,-0.492,0.288
9.0044514,0.4724121,-0.467,0.277
9.7848511,0.9118652,0.139,0.308
7.0899903,1.2414551,-0.595,0.293
9.7848511,0.5822754,-0.485,0.294
10.8225151,0.0988770,-0.399,0.293
10.7361753,0.0329590,-0.497,0.285
6.5008990,0.7800293,-0.426,0.275
9.2647792,1.0876465,0.044,0.276
7.3297783,1.1975098,-0.369,0.310
9.6549077,1.2414551,-0.131,0.302
7.0027636,0.7800293,-0.630,0.273
10.1960002,0.8020020,-0.093,0.296
9.7415422,0.8239746,-0.374,0.289
10.5418209,0.0988770,-0.340,0.288
8.5267005,1.2854004,-0.100,0.293
6.4135660,0.8459473,-0.457,0.292
8.4832384,1.4392090,-0.398,0.272
7.1117945,0.8020020,-0.557,0.291
9.7198857,0.7580566,-0.846,0.297
9.1780244,1.1096191,-0.528,0.277
8.7004990,1.1535645,-0.720,0.315
6.2388552,1.0656738,0.175,0.385
7.6129974,1.5051270,-0.588,0.274
7.8960294,0.7800293,0.066,0.285
8.6136097,1.1315918,-0.412,0.283
7.5912178,1.1315918,-0.576,0.316
7.0245718,1.0876465,-0.619,0.285
8.2223637,1.2194824,-0.564,0.297
10.3473437,0.6921387,-0.437,0.295
10.6929962,0.6262207,-0.535,0.279
10.3257277,0.3405762,-0.557,0.279
6.9155204,1.3952637,-0.659,0.274
10.0229482,1.1096191,-0.253,0.296
9.5032437,1.0217285,-0.519,0.294
6.8064439,0.8679199,-0.666,0.284
6.9809543,0.6701660,-0.424,0.277
6.9809543,0.9997559,-0.501,0.283
9.4382242,1.3952637,-0.778,0.279
6.5008990,0.8898926,0.007,0.333
9.7415422,0.6262207,-0.438,0.289
10.3473437,0.8020020,-0.265,0.282
8.8742168,1.6149902,0.148,0.438
7.0027636,1.5710449,-0.511,0.286
10.7361753,0.3845215,0.124,0.343
9.7415422,0.9558105,-0.128,0.281
7.4823037,0.9777832,-0.577,0.316
7.2425974,1.1535645,-0.310,0.298
6.3917304,1.4831543,0.074,0.299
6.4354006,1.1096191,-0.122,0.282
10.7793483,0.1647949,-0.119,0.287
9.7848511,0.3625488,-0.454,0.281
10.5634219,0.1208496,0.121,0.286
9.1780244,0.7580566,0.317,0.296
7.5258726,1.6369629,-0.513,0.287
8.3745618,0.9118652,-0.499,0.284
8.3093413,1.1975098,-0.478,0.314
7.5476555,0.7360840,-0.061,0.277
7.2207995,0.8459473,-0.083,0.275
9.8714518,1.3513184,-0.132,0.324
8.3528229,1.1755371,-0.525,0.299
9.5032437,1.1975098,-0.329,0.374
9.4165483,0.8020020,-0.494,0.294
7.6565531,0.8020020,-0.052,0.367
8.8742168,1.4172363,-0.119,0.275
9.1129444,0.7141113,-0.453,0.283
10.7577626,0.2966309,-0.448,0.285
9.4598988,1.1315918,-0.477,0.299
9.4598988,0.6042480,-0.278,0.278
11.0598206,0.1647949,-0.567,0.288
7.0681852,1.6369629,-0.608,0.271
10.6282159,0.4064941,-0.267,0.285
6.6755194,1.5930176,-0.681,0.280
8.9610451,1.1096191,-0.620,0.291
8.0483515,1.2634277,-0.479,0.292
7.0027636,1.4831543,-0.242,0.306
7.5694372,1.3732910,-0.578,0.277
7.8089630,1.0217285,-0.726,0.276
10.1311167,1.1315918,0.047,0.343
7.4823037,1.1975098,-0.468,0.319
8.2875987,0.9997559,-0.527,0.326
6.2825384,1.3073730,0.455,0.387
9.4815719,1.1975098,-0.330,0.357
6.7191648,0.9997559,-0.679,0.281
10.4554016,0.6042480,-0.597,0.281
8.1571180,1.1315918,-0.524,0.412
6.5663889,0.7360840,-0.801,0.283
9.1129444,0.5383301,-0.504,0.284
6.9155204,0.6481934,1.226,0.445
9.1129444,0.5822754,-0.246,0.302
8.3962996,1.3293457,-0.837,0.282
9.1563324,1.1535645,-0.656,0.334
8.1353671,1.3073730,-0.433,0.279
8.4615055,1.1975098,-0.389,0.311
9.9580298,0.4724121,-0.152,0.295
9.2864645,0.9118652,-0.816,0.281
7.8089630,1.2854004,-0.097,0.324
7.2207995,1.0437012,-0.478,0.292
10.6929962,0.7141113,-0.140,0.279
8.7439361,1.1755371,-0.618,0.298
7.1772006,1.1975098,-1.078,0.305
6.5445599,0.8459473,-0.419,0.301
10.9304048,0.6262207,-0.290,0.299
10.1743738,1.0656738,-0.395,0.284
6.9373327,1.3293457,-0.725,0.296
8.5484296,1.3732910,-0.592,0.275
9.3298312,0.8020020,-0.025,0.278
8.2441099,1.4611816,-0.373,0.287
10.8225151,0.8020020,-0.105,0.296
9.8281543,1.3293457,-0.352,0.292
9.9147437,0.8239746,-0.859,0.284
9.8930985,1.0217285,-0.464,0.282
8.7873681,1.0876465,-0.335,0.286
6.9373327,1.1096191,-0.503,0.318
7.5694372,1.3513184,-0.625,0.280
7.9177932,1.3513184,-0.401,0.286
7.5912178,1.4172363,-0.217,0.279
9.9796707,0.8020020,-0.319,0.279
10.2824911,0.6481934,-0.521,0.278
6.9373327,1.2194824,-0.244,0.318
8.4180361,1.1975098,-0.400,0.313
11.0166883,0.4724121,-0.519,0.292
7.0899903,0.7800293,-0.242,0.277
9.8065034,0.9338379,-0.039,0.289
10.8872536,0.0549316,-0.382,0.278
9.3948711,1.3513184,-0.240,0.283
9.5249141,1.2634277,-0.353,0.289
8.7439361,1.0656738,-0.402,0.286
9.5032437,1.3293457,-0.490,0.273
7.5912178,1.2854004,-0.152,0.282
8.2223637,0.7360840,-0.713,0.296
10.9519780,0.3845215,-0.474,0.286
9.4598988,1.1096191,-0.203,0.285
7.0681852,0.7141113,-0.181,0.345
10.8872536,0.6921387,-0.452,0.285
9.7631974,0.7141113,-0.048,0.278
10.7577626,0.6701660,-0.476,0.275
10.0878536,0.4284668,-0.661,0.280
10.6282159,0.3845215,-0.267,0.344
10.9735497,0.0988770,0.176,0.297
7.3733623,1.0656738,-0.450,0.282
7.0245718,0.9997559,-0.415,0.281
9.7415422,0.3405762,-0.553,0.277
8.2006163,1.3513184,-0.345,0.310
6.3698938,1.6589355,-0.327,0.327
7.9613173,0.9997559,-0.664,0.276
6.9591440,1.1975098,-0.813,0.320
10.6282159,0.1867676,-0.591,0.279
6.9809543,0.5603027,0.155,0.301
9.4382242,0.6262207,0.002,0.276
6.7409861,1.0437012,-0.378,0.294
6.7409861,1.5490723,-0.259,0.278
8.3310827,1.0656738,-0.582,0.303
8.3962996,0.9777832,-0.145,0.294
9.6332456,0.4943848,-0.363,0.283
6.8937071,0.6921387,-0.117,0.312
9.3515125,0.7800293,-0.291,0.321
6.6755194,1.4392090,-0.433,0.281
6.4572344,1.4831543,0.476,0.318
8.2875987,0.9558105,-0.813,0.302
10.3473437,0.4284668,-0.604,0.292
9.7198857,0.9558105,0.229,0.276
8.0483515,1.1755371,-0.427,0.318
7.0245718,0.7360840,-0.325,0.275
6.5445599,1.4611816,-0.602,0.292
9.3948711,0.5822754,-0.315,0.280
6.6318701,1.0217285,-0.398,0.277
6.6973426,1.1315918,-0.208,0.284
7.5040887,1.1755371,0.000,0.370
6.5882169,1.2634277,-0.179,0.281
7.8742645,1.0876465,-0.440,0.291
7.2425974,0.7360840,-0.189,0.276
8.3745618,1.3293457,-0.584,0.281
7.8742645,1.5270996,-0.301,0.272
10.5850215,0.2746582,-0.363,0.303
7.5040887,0.8239746,0.009,0.284
9.9147437,1.3513184,-0.218,0.281
7.1117945,0.8679199,-0.274,0.270
7.0245718,0.6042480,-0.365,0.271
8.7222181,1.2414551,-0.821,0.280
6.3043786,1.2854004,-0.201,0.346
6.7628064,0.7800293,-0.644,0.286
10.9088300,0.0549316,-0.115,0.277
9.7415422,1.3293457,-0.099,0.382
8.6136097,1.1096191,-0.404,0.314
8.7873681,0.5603027,0.137,0.400
8.7004990,1.4392090,-0.584,0.281
7.5694372,1.0876465,-0.265,0.289
9.1563324,0.4943848,0.003,0.278
8.0483515,1.6149902,-0.446,0.278
10.8440961,0.4064941,-0.030,0.287
9.5682508,0.6042480,-0.604,0.299
9.9147437,0.4064941,-0.362,0.284
8.7656527,0.4064941,-0.302,0.279
6.7191648,1.5710449,-0.570,0.290
7.7436512,1.6369629,-0.742,0.281
9.7631974,1.2854004,-0.366,0.281
7.8524985,1.2854004,-0.567,0.297
7.1117945,1.0437012,-0.422,0.286
9.6765684,0.3625488,-0.287,0.291
8.8090822,1.5270996,-0.194,0.290
9.4165483,1.1755371,-0.478,0.307
6.4790672,0.9338379,-0.436,0.295
9.1129444,1.5490723,-0.268,0.295
7.8742645,1.3732910,-0.481,0.334
8.0701072,0.9777832,-0.396,0.281
8.0048367,1.1535645,-0.741,0.304
9.7848511,0.5163574,-0.480,0.284
8.4615055,1.4831543,-0.371,0.270
8.6136097,0.9338379,-0.336,0.286
6.7409861,0.9777832,-0.628,0.300
7.6783293,1.2854004,-0.535,0.281
9.7631974,1.3293457,-0.309,0.361
10.9304048,0.3186035,-0.401,0.281
9.5465832,0.5163574,-0.243,0.304
9.4815719,0.7580566,-0.208,0.283
9.7415422,0.7800293,-0.264,0.299
11.0166883,0.0769043,-0.186,0.279
9.5465832,1.3513184,-0.159,0.277
6.9809543,1.5051270,-0.437,0.272
6.1514779,1.2194824,1.259,0.404
6.7846256,1.5930176,-0.398,0.274
9.7198857,0.8898926,-0.335,0.286
9.3298312,0.7360840,-0.321,0.298
8.4615055,1.0437012,-0.435,0.282
9.7631974,0.4284668,-0.375,0.282
8.3093413,1.3732910,-0.132,0.276
7.3297783,1.1096191,-0.281,0.289
11.0813844,0.0329590,-0.250,0.411
7.8742645,1.2194824,-0.402,0.287
11.0598206,0.0769043,0.002,0.317
9.6982277,0.7580566,-0.455,0.297
6.5227299,0.9777832,-0.344,0.296
7.6565531,1.0437012,-0.497,0.278
10.1094859,0.6042480,-0.407,0.286
10.3257277,0.7360840,-0.236,0.431
8.7656527,1.2414551,-0.536,0.278
10.1094859,1.0217285,-0.374,0.279
7.2425974,0.9118652,-0.417,0.290
7.5040887,1.2414551,-0.249,0.310
6.6755194,1.1315918,-0.351,0.285
6.8282612,1.3073730,-0.728,0.276
7.2643942,1.5051270,-0.236,0.278
9.8065034,0.6262207,-0.451,0.286
9.0478525,1.4611816,-0.888,0.282
8.5701576,0.9777832,1.104,0.496
10.9304048,0.0109863,-0.355,0.310
8.8742168,0.6481934,-0.379,0.302
9.8065034,1.1755371,-0.158,0.300
6.7846256,0.6042480,-0.574,0.275
7.4387304,0.5383301,-0.126,0.276
9.7415422,0.3845215,-0.285,0.293
7.0681852,0.8679199,-0.701,0.272
10.6282159,0.6921387,-0.680,0.289
8.4615055,1.3952637,-0.459,0.292
6.9809543,0.8020020,-0.201,0.273
9.6765684,0.9118652,-0.280,0.281
6.2825384,1.6149902,-0.404,0.336
9.9796707,0.9118652,-0.621,0.283
10.4554016,0.3186035,-0.525,0.283
7.7001044,1.1755371,-0.298,0.286
9.4382242,1.3293457,-0.355,0.276
6.2170122,1.4831543,0.556,0.359
10.3689583,0.7580566,-0.274,0.282
6.8282612,0.9118652,-0.486,0.280
7.3297783,0.9118652,-0.215,0.283
10.5850215,0.7800293,-0.939,0.280
6.6100440,0.8898926,-0.269,0.279
8.7873681,1.3073730,-0.374,0.278
7.5476555,0.6042480,-0.279,0.295
9.5032437,0.8679199,-0.424,0.288
10.0445848,0.7800293,0.555,0.289
6.3262180,1.5051270,-0.095,0.331
9.9147437,0.6481934,-0.682,0.284
7.2643942,1.1975098,-0.430,0.284
6.6100440,0.8239746,-0.386,0.299
10.8440961,0.5822754,-0.658,0.279
6.3917304,1.5710449,0.066,0.328
7.2207995,1.2854004,-0.575,0.292
9.8498038,1.0437012,-0.481,0.306
10.6714043,0.6481934,-0.573,0.281
10.1094859,0.6481934,-0.474,0.285
8.0265947,1.0437012,-0.241,0.279
7.9613173,1.1096191,-0.334,0.295
7.9177932,1.3732910,-0.321,0.276
7.1990006,0.9997559,-0.731,0.275
6.8282612,1.3513184,-0.286,0.270
10.6066195,0.4064941,-0.209,0.313
9.3731925,1.3513184,-0.292,0.291
10.1094859,0.9338379,-0.564,0.280
8.7439361,1.0217285,-0.505,0.289
8.7873681,1.1975098,-0.631,0.295
7.5694372,0.6481934,-0.554,0.298
9.1997151,1.1755371,-0.739,0.306
10.0013102,0.9338379,-0.838,0.283
10.8225151,0.2307129,-0.359,0.309
8.0265947,0.9558105,-0.808,0.282
9.7415422,0.8898926,-0.808,0.289
10.8440961,0.3845215,0.242,0.298
10.8872536,0.8898926,-0.397,0.279
7.1990006,1.5930176,-0.377,0.271
7.7436512,1.2634277,-0.522,0.284
9.0261526,1.5930176,-0.935,0.277
7.7218784,1.4172363,-0.500,0.283
6.3917304,1.6149902,0.104,0.311
10.1960002,0.9338379,-0.441,0.281
10.3041101,0.8020020,-0.452,0.282
6.2825384,1.6589355,-0.177,0.303
7.6565531,0.6042480,-0.605,0.279
7.3733623,0.9777832,-0.355,0.278
10.0229482,1.1755371,-0.603,0.277
7.1990006,0.9777832,-0.445,0.274
7.7654229,1.3732910,-0.451,0.283
7.5258726,1.3073730,-0.438,0.299
10.8440961,0.1867676,0.143,0.393
9.0261526,1.1755371,-0.526,0.310
9.8065034,0.6481934,0.032,0.284
7.1772006,0.9118652,-0.618,0.273
8.5267005,1.4831543,-0.047,0.286
9.0912484,1.5930176,-0.138,0.279
10.2392486,0.8898926,-0.310,0.342
7.6129974,1.4831543,-0.664,0.276
6.7191648,1.2194824,-0.627,0.282
7.3951528,0.8898926,-0.262,0.319
9.7415422,0.9777832,-0.508,0.297
7.1335976,0.8020020,-0.343,0.299
8.5918843,1.0876465,-0.736,0.283
6.9591440,0.5603027,-0.100,0.321
10.9735497,0.5163574,-0.269,0.296
10.8440961,0.6701660,-0.424,0.277
9.8498038,1.0656738,-0.653,0.278
8.5267005,1.3732910,-0.486,0.275
9.1563324,1.5270996,-0.535,0.292
7.1990006,1.4172363,-0.421,0.289
8.3745618,0.9558105,-0.816,0.281
7.1990006,1.1096191,-0.539,0.283
9.1997151,1.4831543,-0.717,0.279
10.3905714,0.6701660,-0.372,0.286
10.5418209,0.2087402,-0.400,0.295
9.1780244,0.8898926,-0.474,0.300
7.0027636,1.5270996,-0.432,0.276
8.3093413,1.5710449,-0.192,0.268
11.0382553,0.0329590,-0.227,0.297
9.3515125,0.6481934,-0.526,0.282
8.4180361,1.2414551,-0.282,0.293
6.2388552,1.1535645,0.981,0.457
6.4572344,1.1755371,0.077,0.347
7.3515708,1.3513184,-0.267,0.280
9.7848511,0.8020020,-0.462,0.286
10.7793483,0.6262207,-0.405,0.275
8.0483515,0.9338379,-0.528,0.283
9.9580298,0.9338379,-0.374,0.284
7.8742645,1.1755371,-0.591,0.313
7.1335976,1.2414551,-0.666,0.280
10.5634219,0.8020020,-0.542,0.286
7.1335976,1.3513184,-0.476,0.273
7.6129974,0.7800293,-0.693,0.293
6.1951683,1.3952637,0.854,0.421
6.7628064,1.1975098,-0.403,0.311
9.7848511,0.8239746,-0.414,0.289
7.3733623,1.0217285,-0.273,0.279
6.9155204,1.3073730,-0.446,0.276
8.1788678,1.6369629,-0.186,0.284
8.0483515,0.8679199,-0.597,0.295
10.5850215,0.0988770,-0.154,0.284
7.0245718,1.5270996,-0.787,0.292
10.0013102,0.9118652,-0.731,0.281
7.8307313,0.9338379,-0.443,0.276
6.4790672,0.9997559,-0.216,0.282
8.8525066,1.0656738,0.056,0.366
8.6787785,1.1096191,-0.406,0.286
7.7218784,1.1315918,-0.514,0.283
9.8498038,0.8239746,-0.319,0.282
9.6982277,0.5822754,-0.404,0.287
8.4615055,1.3073730,-0.334,0.285
9.0044514,1.2854004,-0.652,0.279
6.5445599,1.4172363,-1.010,0.299
7.4169421,1.4831543,-0.607,0.274
9.9147437,0.9997559,-0.234,0.280
10.7361753,0.0988770,-0.559,0.278
6.5445599,1.5930176,-0.548,0.285
