prefecture,gender,age,own_phone
LOME COMMUNE,M,87,True
AGOE-NYIVE,F,36,False
AGOE-NYIVE,F,92,True
CINKASSE,M,93,True
VO,M,89,True
AGOE-NYIVE,F,20,True
ZIO,M,89,True
AGOE-NYIVE,F,73,True
TONE,F,40,False
CINKASSE,M,83,True
DANKPEN,M,46,True
BASSAR,F,37,False
PLAINE DU MO,M,42,True
DANKPEN,F,85,False
AVE,F,49,False
KOZAH,F,88,True
TCHAOUDJO,F,37,False
TCHAOUDJO,F,23,True
OGOU,F,63,False
AVE,M,69,False
TONE,F,35,False
CINKASSE,M,50,True
TCHAMBA,M,56,True
OTI,M,86,True
ASSOLI,M,76,False
EST-MONO,F,21,False
KPELE,F,55,True
KPELE,F,70,True
PLAINE DU MO,M,34,True
SOTOUBOUA,M,52,True
AGOE-NYIVE,F,54,True
AGOE-NYIVE,M,90,True
AKEBOU,M,46,True
AVE,M,59,True
KLOTO,F,46,True
BINAH,F,88,True
AGOE-NYIVE,F,30,False
BLITTA,M,47,True
MOYEN-MONO,F,85,False
AKEBOU,M,39,True
TCHAOUDJO,M,52,True
AVE,M,58,True
SOTOUBOUA,M,28,False
WAWA,M,68,True
GOLFE,F,33,True
KPENDJAL-OUEST,F,63,True
AVE,M,53,True
DOUFELGOU,F,22,False
AKEBOU,M,78,True
TCHAOUDJO,F,84,False
GOLFE,F,59,False
VO,F,48,False
DANKPEN,M,24,False
ASSOLI,F,79,False
GOLFE,F,57,True
CINKASSE,M,38,True
DOUFELGOU,M,21,True
BASSAR,F,90,False
DOUFELGOU,M,35,True
LACS,M,81,True
ZIO,M,95,True
MOYEN-MONO,M,44,False
KLOTO,F,18,True
KLOTO,F,33,True
EST-MONO,M,53,True
KPENDJAL-OUEST,M,26,True
EST-MONO,F,32,True
KLOTO,F,63,False
KOZAH,M,69,True
YOTO,F,40,True
DANYI,M,73,True
AKEBOU,M,20,True
KPENDJAL-OUEST,M,23,True
BASSAR,M,21,True
DANKPEN,M,31,True
EST-MONO,M,92,True
MOYEN-MONO,F,36,False
GOLFE,M,89,False
ANIE,F,34,False
BINAH,M,71,True
TCHAOUDJO,F,74,True
TCHAOUDJO,M,49,False
ZIO,M,94,True
WAWA,F,42,False
KPENDJAL,M,90,True
DOUFELGOU,F,19,True
AVE,F,43,True
KERAN,M,68,True
DOUFELGOU,M,91,False
AMOU,M,71,True
ASSOLI,F,28,True
OGOU,F,81,True
OTI,M,40,True
LOME COMMUNE,M,44,True
KPENDJAL-OUEST,M,71,True
MOYEN-MONO,F,44,True
KLOTO,M,49,True
KPELE,F,95,True
DOUFELGOU,M,78,False
MOYEN-MONO,M,21,True
OTI,M,83,False
BINAH,M,98,True
PLAINE DU MO,M,93,False
OTI-SUD,F,68,False
WAWA,M,98,True
TANDJOARE,F,46,False
SOTOUBOUA,M,87,True
TCHAOUDJO,M,38,True
EST-MONO,M,78,True
CINKASSE,F,92,True
SOTOUBOUA,M,24,True
KPELE,M,63,True
LACS,M,31,True
OTI-SUD,M,87,True
TCHAMBA,M,53,True
DANYI,M,71,True
KPELE,M,84,True
AKEBOU,M,97,True
GOLFE,F,76,True
AKEBOU,F,89,True
AGOU,F,48,False
WAWA,M,80,True
ANIE,F,93,True
PLAINE DU MO,F,30,False
LOME COMMUNE,F,68,False
ASSOLI,M,27,True
PLAINE DU MO,F,99,False
ASSOLI,M,24,True
AVE,F,39,True
BASSAR,F,37,False
BASSAR,F,99,False
WAWA,M,93,True
OGOU,F,64,False
BASSAR,F,51,True
TANDJOARE,M,39,True
ASSOLI,M,32,False
AGOU,M,62,True
OTI,F,25,True
CINKASSE,M,98,True
MOYEN-MONO,M,24,True
PLAINE DU MO,M,80,True
VO,F,96,False
AMOU,M,99,True
LOME COMMUNE,F,58,False
KOZAH,F,65,False
ANIE,F,26,False
AKEBOU,M,29,True
ANIE,M,48,True
AGOE-NYIVE,M,23,True
SOTOUBOUA,F,43,True
KPELE,F,75,False
SOTOUBOUA,M,44,True
EST-MONO,M,28,False
KERAN,F,60,False
AMOU,M,23,True
DANYI,F,76,True
SOTOUBOUA,M,40,True
CINKASSE,F,35,True
OGOU,F,20,True
CINKASSE,F,66,True
BASSAR,F,47,True
PLAINE DU MO,M,49,True
AKEBOU,F,73,False
ANIE,M,21,True
KPENDJAL-OUEST,F,98,True
WAWA,F,33,True
VO,M,36,True
MOYEN-MONO,M,57,False
AGOU,M,25,True
OGOU,F,61,True
EST-MONO,F,84,True
CINKASSE,F,75,True
KPENDJAL-OUEST,F,88,True
DOUFELGOU,F,51,True
DANKPEN,F,54,False
VO,M,70,True
YOTO,M,29,False
AVE,F,91,False
AGOE-NYIVE,M,45,False
HAHO,F,88,False
DANKPEN,F,83,True
EST-MONO,M,88,True
EST-MONO,F,49,True
TONE,M,51,True
PLAINE DU MO,F,74,True
VO,F,67,True
KLOTO,F,64,True
YOTO,M,61,True
BINAH,F,36,False
OTI,M,58,False
TCHAMBA,F,40,True
TONE,F,60,True
VO,M,66,True
CINKASSE,F,80,True
SOTOUBOUA,M,80,True
KOZAH,M,71,True
KPENDJAL-OUEST,F,70,False
AKEBOU,F,70,False
DOUFELGOU,F,31,True
WAWA,F,45,False
TONE,F,98,False
GOLFE,F,44,True
HAHO,M,75,True
KPENDJAL-OUEST,F,27,True
TONE,M,29,True
OGOU,M,19,True
KPENDJAL-OUEST,M,77,True
BASSAR,M,41,True
EST-MONO,F,65,True
OGOU,M,79,True
TCHAOUDJO,M,30,True
DOUFELGOU,F,38,True
TANDJOARE,F,66,False
ASSOLI,M,81,True
KPENDJAL-OUEST,M,24,True
OTI,M,34,True
WAWA,M,79,True
PLAINE DU MO,M,59,True
KOZAH,M,29,True
TCHAMBA,M,24,True
KOZAH,M,42,True
ZIO,M,90,True
OGOU,M,74,True
SOTOUBOUA,M,72,False
KPELE,F,23,True
ASSOLI,M,67,True
DANKPEN,F,73,False
EST-MONO,M,51,True
EST-MONO,F,59,True
BLITTA,F,32,False
EST-MONO,F,79,False
AGOE-NYIVE,M,55,True
AGOE-NYIVE,M,53,True
LOME COMMUNE,M,20,False
MOYEN-MONO,M,46,False
AMOU,F,46,False
KPENDJAL-OUEST,M,74,True
ASSOLI,F,41,False
OGOU,F,55,True
YOTO,F,55,True
KPENDJAL,F,22,False
KPELE,F,81,False
AKEBOU,M,27,True
MOYEN-MONO,M,29,True
LOME COMMUNE,F,36,True
KPENDJAL-OUEST,M,66,True
ASSOLI,F,37,True
VO,M,42,True
LACS,F,41,False
BASSAR,M,59,True
OGOU,F,69,False
HAHO,F,87,False
DOUFELGOU,F,65,True
AGOU,M,24,True
MOYEN-MONO,M,36,False
TONE,M,69,False
AKEBOU,F,86,True
OGOU,F,84,False
ASSOLI,F,81,False
AKEBOU,M,36,True
LACS,F,91,True
LACS,M,57,True
TCHAOUDJO,M,39,True
DANKPEN,M,63,True
OTI-SUD,M,36,True
WAWA,M,99,True
KLOTO,M,67,True
VO,M,55,False
BLITTA,F,29,True
DANKPEN,F,58,False
MOYEN-MONO,M,41,True
PLAINE DU MO,M,72,False
AGOU,F,73,True
MOYEN-MONO,F,78,True
BLITTA,M,66,True
DANKPEN,M,87,False
SOTOUBOUA,F,71,True
OTI,F,87,False
TANDJOARE,M,27,True
TANDJOARE,F,92,True
BINAH,F,85,False
BASSAR,F,38,True
DANKPEN,M,81,True
GOLFE,F,84,False
LACS,M,27,True
LOME COMMUNE,M,27,True
KOZAH,F,51,False
CINKASSE,M,64,True
MOYEN-MONO,F,80,False
OTI-SUD,F,45,False
LOME COMMUNE,M,19,True
ANIE,F,41,True
DANKPEN,M,79,False
HAHO,F,23,False
AVE,M,27,True
ZIO,M,20,False
LOME COMMUNE,F,94,False
PLAINE DU MO,M,77,True
OTI-SUD,M,93,True
YOTO,F,27,False
TCHAMBA,M,24,True
BINAH,F,69,True
TONE,F,79,False
ANIE,F,66,False
GOLFE,F,84,False
AKEBOU,M,74,False
ANIE,F,27,True
LACS,F,85,True
KPENDJAL,F,93,False
DOUFELGOU,M,37,False
KOZAH,F,62,False
CINKASSE,M,52,False
TANDJOARE,M,88,True
PLAINE DU MO,M,86,True
AKEBOU,M,42,False
OTI-SUD,F,52,False
CINKASSE,M,26,True
DANYI,M,58,True
TANDJOARE,F,30,False
AKEBOU,M,92,True
DOUFELGOU,F,97,True
CINKASSE,M,60,True
AGOE-NYIVE,M,33,True
CINKASSE,F,43,True
AKEBOU,F,93,True
KPENDJAL-OUEST,M,68,True
LOME COMMUNE,M,20,False
BLITTA,F,84,False
HAHO,F,60,False
DANKPEN,F,69,False
ASSOLI,M,88,True
VO,M,40,False
LOME COMMUNE,M,78,False
AMOU,F,49,False
AVE,M,87,True
TCHAMBA,M,53,True
AKEBOU,M,62,True
TANDJOARE,F,30,True
KPENDJAL,M,49,False
TCHAMBA,F,78,False
KERAN,M,76,True
ZIO,M,72,True
TANDJOARE,M,98,True
DANKPEN,F,88,False
YOTO,M,44,False
OTI,M,44,True
KOZAH,F,89,False
KERAN,F,37,False
SOTOUBOUA,M,44,True
AKEBOU,M,84,True
LOME COMMUNE,F,88,True
PLAINE DU MO,F,36,False
TCHAMBA,M,83,True
WAWA,F,31,False
ANIE,F,34,True
DANKPEN,M,43,False
AVE,M,42,True
HAHO,M,29,True
BAS-MONO,F,50,False
ANIE,F,79,False
KPENDJAL-OUEST,M,80,True
PLAINE DU MO,F,51,False
BLITTA,F,99,False
CINKASSE,F,43,False
GOLFE,M,58,True
EST-MONO,M,93,True
TONE,M,32,True
VO,M,45,True
WAWA,F,32,True
TCHAMBA,M,56,True
KPELE,M,23,True
OTI-SUD,F,69,False
KPENDJAL-OUEST,F,47,False
BASSAR,F,99,False
YOTO,F,38,True
TCHAOUDJO,F,71,False
KPELE,F,28,False
VO,F,55,False
YOTO,F,87,True
PLAINE DU MO,M,49,False
TCHAOUDJO,M,30,False
AVE,M,39,False
CINKASSE,F,30,True
TCHAMBA,F,73,True
AKEBOU,F,81,False
LACS,M,90,True
KPELE,M,46,True
VO,M,44,True
YOTO,F,53,True
TCHAMBA,M,43,True
AVE,F,18,True
DOUFELGOU,M,72,True
CINKASSE,F,94,True
OTI,F,90,False
ASSOLI,F,57,False
KPENDJAL,F,39,False
BASSAR,F,48,True
KPELE,M,58,False
AVE,M,27,False
LOME COMMUNE,F,30,True
KERAN,F,20,False
OTI,M,69,True
BINAH,M,64,True
TCHAOUDJO,M,40,True
TANDJOARE,M,94,True
TANDJOARE,F,40,True
KPENDJAL-OUEST,M,67,True
KPENDJAL,M,45,True
AGOU,M,59,True
DANKPEN,M,56,True
KPELE,F,18,True
ZIO,M,94,False
TANDJOARE,F,19,True
HAHO,F,25,False
EST-MONO,M,84,True
EST-MONO,F,61,True
OGOU,M,93,True
ZIO,M,61,True
DOUFELGOU,M,40,True
LOME COMMUNE,F,93,True
EST-MONO,F,90,False
ANIE,M,55,False
EST-MONO,M,69,True
TANDJOARE,F,63,False
ZIO,M,75,False
AGOE-NYIVE,F,76,True
KPELE,M,34,True
DANYI,F,62,False
LOME COMMUNE,F,20,True
ANIE,M,97,True
EST-MONO,M,42,False
BLITTA,M,57,True
KPELE,M,84,True
EST-MONO,M,48,True
OTI-SUD,F,96,False
TCHAMBA,F,41,True
HAHO,F,42,False
LACS,F,39,False
OTI-SUD,F,83,False
AGOU,F,51,True
BINAH,M,32,True
OGOU,M,91,True
DANYI,M,50,True
KPELE,M,75,True
ZIO,M,52,True
CINKASSE,M,85,True
TCHAOUDJO,M,68,True
TCHAOUDJO,M,98,True
EST-MONO,F,42,False
DOUFELGOU,M,80,True
KLOTO,F,79,True
MOYEN-MONO,F,27,False
VO,F,98,True
HAHO,M,57,True
EST-MONO,M,39,True
MOYEN-MONO,F,84,False
KPENDJAL,M,40,True
BINAH,M,66,True
ASSOLI,M,33,True
DANKPEN,M,72,True
CINKASSE,M,61,False
KERAN,M,55,True
DANKPEN,F,61,False
WAWA,M,36,True
OGOU,F,61,False
PLAINE DU MO,F,99,False
DOUFELGOU,F,26,True
PLAINE DU MO,M,34,False
AKEBOU,F,90,False
AMOU,F,66,False
DANYI,M,23,True
KOZAH,M,69,True
BASSAR,F,72,False
AVE,M,85,True
VO,F,27,False
EST-MONO,F,98,True
KOZAH,F,60,True
BAS-MONO,M,53,True
OTI-SUD,F,70,True
EST-MONO,F,61,True
OTI-SUD,F,20,False
TANDJOARE,F,82,False
PLAINE DU MO,F,22,False
GOLFE,M,23,True
DANYI,M,47,True
DANYI,M,26,True
GOLFE,M,98,True
CINKASSE,F,26,True
BAS-MONO,M,62,False
HAHO,F,78,False
OTI,F,68,True
EST-MONO,F,60,False
BASSAR,M,43,True
LOME COMMUNE,F,51,True
BLITTA,F,41,False
KPELE,M,55,True
BASSAR,M,32,True
AGOE-NYIVE,M,25,True
DOUFELGOU,F,65,True
AMOU,F,78,False
BINAH,F,76,True
ANIE,M,25,True
SOTOUBOUA,M,75,False
ZIO,F,21,True
TCHAMBA,F,73,True
AKEBOU,F,78,False
MOYEN-MONO,F,91,False
CINKASSE,M,43,True
OTI-SUD,M,59,False
LACS,F,35,True
TCHAOUDJO,M,82,True
KLOTO,F,46,False
BAS-MONO,M,91,True
KPELE,F,20,True
KOZAH,M,73,True
OGOU,M,69,True
BAS-MONO,F,50,True
ASSOLI,M,58,True
TCHAMBA,F,96,True
TCHAOUDJO,M,58,True
PLAINE DU MO,M,96,False
ASSOLI,M,47,True
KOZAH,F,60,False
EST-MONO,F,40,True
BASSAR,M,21,True
BASSAR,M,43,True
KPELE,F,73,True
KLOTO,M,32,False
AKEBOU,M,59,False
KERAN,M,68,True
DANKPEN,F,50,False
TANDJOARE,F,45,False
WAWA,F,96,False
TONE,F,45,False
ASSOLI,M,42,True
ANIE,M,50,True
MOYEN-MONO,M,84,True
AKEBOU,F,80,False
TCHAOUDJO,F,64,False
TANDJOARE,F,32,True
SOTOUBOUA,M,29,True
PLAINE DU MO,F,25,True
KPENDJAL-OUEST,F,86,False
LACS,F,58,False
KOZAH,M,80,False
TONE,M,24,True
HAHO,M,30,True
ASSOLI,F,53,False
TONE,F,49,False
TCHAOUDJO,M,75,True
HAHO,M,96,True
OGOU,M,61,True
ZIO,M,30,True
AGOE-NYIVE,M,72,False
AGOE-NYIVE,M,44,True
WAWA,F,18,True
TONE,M,52,True
LOME COMMUNE,M,60,True
KPENDJAL,M,81,True
BLITTA,F,81,False
MOYEN-MONO,M,30,False
DANKPEN,F,25,False
WAWA,F,23,True
MOYEN-MONO,F,51,False
BASSAR,F,78,True
OGOU,F,78,False
AGOU,M,27,True
EST-MONO,F,39,True
DANYI,M,95,True
KERAN,F,34,False
YOTO,M,42,True
GOLFE,F,19,False
BINAH,F,25,True
WAWA,M,70,True
PLAINE DU MO,M,24,True
KPELE,M,90,True
DANYI,F,75,True
AGOE-NYIVE,F,25,True
ZIO,M,87,True
DANYI,M,35,True
HAHO,M,84,False
YOTO,F,25,True
KOZAH,M,64,True
BASSAR,F,22,True
KPELE,F,77,False
KOZAH,M,77,True
LOME COMMUNE,M,55,True
OTI,M,39,True
OGOU,F,98,True
WAWA,F,61,False
GOLFE,M,87,True
LACS,M,93,True
BAS-MONO,F,31,False
ASSOLI,M,74,True
KPENDJAL,M,38,True
VO,F,50,False
DANKPEN,M,43,False
KERAN,M,22,False
KERAN,F,53,True
ASSOLI,F,92,False
KOZAH,M,45,True
AVE,M,84,True
VO,F,38,True
KOZAH,M,39,True
DANYI,F,23,True
DANKPEN,F,88,True
SOTOUBOUA,F,25,False
MOYEN-MONO,F,19,True
BLITTA,M,18,True
KOZAH,M,44,True
GOLFE,F,51,True
MOYEN-MONO,F,38,False
AKEBOU,M,42,True
ZIO,F,64,False
YOTO,M,33,False
ZIO,F,32,True
SOTOUBOUA,F,78,False
BASSAR,F,77,True
KPENDJAL,M,66,True
SOTOUBOUA,M,50,True
BINAH,F,87,True
SOTOUBOUA,F,43,False
OTI-SUD,M,75,False
KLOTO,F,19,False
TANDJOARE,F,44,True
KPELE,F,96,False
OTI,F,66,False
OTI-SUD,F,92,True
OTI,F,67,False
TANDJOARE,M,26,True
KLOTO,M,71,True
KPELE,F,67,True
KPELE,F,65,False
KLOTO,M,95,False
OTI,M,97,True
CINKASSE,M,61,True
KLOTO,F,61,False
KPENDJAL,F,49,False
AGOU,F,51,True
KPENDJAL-OUEST,F,42,True
BINAH,M,67,True
HAHO,M,37,True
EST-MONO,M,73,True
ANIE,F,86,True
ANIE,M,90,True
ASSOLI,M,28,True
BAS-MONO,F,36,True
KPENDJAL,M,39,True
KERAN,M,93,True
GOLFE,F,25,False
GOLFE,F,99,False
CINKASSE,M,67,True
AGOU,F,34,True
SOTOUBOUA,M,57,True
LACS,F,45,True
KPENDJAL,F,65,True
YOTO,M,54,False
GOLFE,F,62,True
TCHAMBA,F,75,False
DANKPEN,F,55,True
LOME COMMUNE,M,36,True
EST-MONO,F,73,False
AGOU,F,40,False
AGOE-NYIVE,M,61,True
PLAINE DU MO,M,59,False
AKEBOU,M,19,True
AMOU,M,57,True
EST-MONO,M,72,True
TONE,M,92,True
AKEBOU,M,44,True
ZIO,F,39,True
KPENDJAL,F,87,True
KERAN,M,66,True
SOTOUBOUA,M,39,False
BAS-MONO,F,50,False
BASSAR,M,90,True
DANYI,F,82,True
BINAH,F,60,False
HAHO,M,59,True
KLOTO,M,88,True
TCHAOUDJO,M,18,True
AVE,M,94,True
AGOU,F,21,False
KPENDJAL-OUEST,M,89,True
PLAINE DU MO,M,38,True
ZIO,M,65,True
SOTOUBOUA,M,66,True
WAWA,F,54,False
PLAINE DU MO,F,99,False
KPENDJAL,M,62,True
ZIO,F,65,False
GOLFE,M,85,True
AMOU,F,50,False
BINAH,F,31,True
OTI-SUD,M,76,True
TCHAOUDJO,M,24,False
KPENDJAL,M,90,True
AMOU,M,90,False
DANYI,F,35,False
TCHAOUDJO,F,84,False
KLOTO,F,90,True
DANKPEN,F,24,True
LACS,F,41,True
SOTOUBOUA,F,65,True
BINAH,M,86,True
ANIE,F,83,False
ZIO,F,91,True
GOLFE,F,21,False
BASSAR,F,78,False
SOTOUBOUA,M,70,True
KPENDJAL-OUEST,F,19,False
YOTO,M,52,True
OTI-SUD,F,77,False
TCHAMBA,M,36,True
BINAH,M,93,True
VO,M,33,True
AVE,M,53,True
BINAH,F,27,True
AGOE-NYIVE,M,69,True
OGOU,F,28,False
SOTOUBOUA,F,31,True
GOLFE,F,43,False
HAHO,F,47,False
ASSOLI,M,18,True
ANIE,F,21,False
SOTOUBOUA,M,60,False
KERAN,M,29,True
AKEBOU,F,75,False
BLITTA,M,59,True
BLITTA,M,32,True
KERAN,M,65,False
CINKASSE,F,76,True
WAWA,M,25,False
KPELE,F,48,True
CINKASSE,M,90,True
AGOE-NYIVE,F,94,True
SOTOUBOUA,M,57,True
LOME COMMUNE,F,69,False
ASSOLI,M,82,True
DANKPEN,M,49,True
VO,F,82,False
KPELE,F,55,False
ASSOLI,F,22,True
KPENDJAL,M,60,True
CINKASSE,F,87,False
OTI,M,27,True
WAWA,M,90,True
BINAH,M,83,True
BASSAR,F,36,False
HAHO,M,94,True
PLAINE DU MO,F,37,True
OTI-SUD,F,53,False
CINKASSE,M,81,True
CINKASSE,M,96,True
ANIE,F,87,True
LACS,F,87,False
TCHAMBA,F,26,True
BAS-MONO,F,45,False
TCHAOUDJO,M,30,True
KOZAH,F,20,False
KERAN,F,80,False
GOLFE,F,44,True
AGOE-NYIVE,M,94,True
KOZAH,M,67,False
TCHAMBA,F,32,False
AGOE-NYIVE,M,58,True
AGOU,M,94,True
BAS-MONO,M,44,False
ZIO,F,25,True
AGOE-NYIVE,F,48,True
VO,F,65,False
VO,M,89,True
OTI,M,25,True
SOTOUBOUA,M,68,False
HAHO,M,69,True
DANYI,M,24,True
PLAINE DU MO,F,76,True
KOZAH,M,54,True
AGOE-NYIVE,M,62,True
KPENDJAL,M,92,False
ASSOLI,F,75,False
KPENDJAL-OUEST,F,69,True
AMOU,M,95,True
AVE,F,25,False
OGOU,M,63,True
ANIE,M,19,True
GOLFE,M,61,True
BINAH,M,24,False
TANDJOARE,M,43,True
YOTO,M,61,True
AGOU,M,27,True
PLAINE DU MO,F,43,True
TONE,F,51,False
KOZAH,M,24,False
OGOU,M,77,True
KOZAH,M,67,True
LACS,M,69,True
YOTO,M,85,False
DANKPEN,M,47,True
VO,M,68,True
TCHAMBA,M,65,True
VO,F,46,False
TCHAOUDJO,M,52,True
BAS-MONO,F,90,True
LOME COMMUNE,M,22,True
KPELE,F,96,True
LOME COMMUNE,F,79,False
OGOU,M,23,True
ANIE,F,74,True
TONE,M,95,True
MOYEN-MONO,F,54,True
KPENDJAL-OUEST,M,97,True
BINAH,F,64,False
HAHO,M,37,True
BASSAR,M,88,True
AKEBOU,F,20,True
KOZAH,M,90,True
VO,M,36,True
OGOU,F,87,True
BLITTA,F,49,True
ANIE,M,72,False
CINKASSE,M,33,False
VO,M,26,True
AGOU,F,68,True
WAWA,M,25,True
DANKPEN,M,30,True
TONE,F,91,False
TONE,F,95,False
EST-MONO,F,77,True
ZIO,F,77,True
EST-MONO,M,85,False
KPENDJAL-OUEST,M,43,False
LOME COMMUNE,F,30,True
LOME COMMUNE,M,51,False
DANYI,F,78,False
ASSOLI,F,40,False
TCHAOUDJO,F,38,True
AGOE-NYIVE,M,74,True
OGOU,F,84,False
KPENDJAL-OUEST,F,91,True
OTI-SUD,F,91,True
TCHAOUDJO,F,72,False
DANKPEN,F,82,False
SOTOUBOUA,M,73,True
KERAN,F,34,False
AGOE-NYIVE,M,84,True
VO,F,87,True
EST-MONO,M,92,True
HAHO,M,71,True
VO,M,39,True
KLOTO,F,85,False
ZIO,M,74,True
TANDJOARE,F,20,True
AMOU,F,35,False
TCHAOUDJO,F,31,False
OTI-SUD,M,66,True
LACS,F,20,True
BASSAR,F,93,True
AMOU,M,22,True
TONE,F,65,False
MOYEN-MONO,M,68,True
SOTOUBOUA,F,45,True
CINKASSE,F,90,True
PLAINE DU MO,F,62,True
HAHO,M,78,True
TANDJOARE,M,55,True
KPENDJAL-OUEST,F,34,True
TCHAMBA,F,84,True
TCHAOUDJO,F,55,False
AVE,M,64,True
AKEBOU,F,24,False
PLAINE DU MO,M,43,True
VO,F,50,False
LOME COMMUNE,F,35,False
TONE,F,39,False
HAHO,F,34,True
EST-MONO,M,81,True
HAHO,F,18,True
AMOU,M,87,True
OTI,M,76,True
LOME COMMUNE,M,50,False
ASSOLI,F,62,False
SOTOUBOUA,M,72,True
TCHAMBA,F,90,False
EST-MONO,M,31,True
GOLFE,F,77,True
KPELE,M,58,False
TCHAOUDJO,M,84,True
KPENDJAL,F,98,True
KPENDJAL-OUEST,M,48,True
KLOTO,F,45,True
PLAINE DU MO,F,18,False
KOZAH,M,51,True
LOME COMMUNE,M,87,True
BLITTA,F,36,True
ASSOLI,F,52,True
KPENDJAL,M,60,True
CINKASSE,F,76,True
TCHAMBA,F,24,False
ANIE,F,94,False
OTI,M,53,True
BINAH,F,32,False
CINKASSE,F,27,False
ASSOLI,F,20,True
KOZAH,M,89,True
TCHAOUDJO,F,74,True
OTI,F,65,False
ASSOLI,F,46,False
TANDJOARE,M,89,False
AGOE-NYIVE,F,51,True
LOME COMMUNE,F,84,False
TONE,M,54,True
KERAN,F,83,True
TANDJOARE,M,19,True
BINAH,F,70,True
EST-MONO,M,48,False
KPENDJAL-OUEST,M,55,True
YOTO,F,43,False
AVE,F,35,True
LOME COMMUNE,F,47,True
LACS,F,33,True
WAWA,M,74,True
BINAH,F,58,False
TONE,F,41,True
PLAINE DU MO,M,84,True
TONE,M,62,True
OTI-SUD,M,65,True
KPENDJAL-OUEST,F,45,False
ZIO,F,89,False
TCHAMBA,F,27,False
DANYI,F,46,True
DANKPEN,F,47,True
SOTOUBOUA,F,49,False
KLOTO,M,69,True
AKEBOU,F,83,False
KLOTO,F,48,True
LACS,F,58,True
DANYI,F,48,True
AVE,M,90,True
PLAINE DU MO,M,83,True
MOYEN-MONO,M,59,True
KOZAH,M,91,True
DANYI,F,49,True
MOYEN-MONO,F,60,True
ANIE,F,98,True
WAWA,F,51,False
CINKASSE,M,41,False
YOTO,F,54,True
LOME COMMUNE,M,71,True
AGOE-NYIVE,F,80,True
TANDJOARE,M,37,True
BAS-MONO,F,86,False
ANIE,F,43,False
AVE,F,21,True
BLITTA,F,47,True
DOUFELGOU,F,67,True
LACS,F,98,True
AVE,F,23,False
KPENDJAL-OUEST,M,85,True
BASSAR,M,21,True
OTI-SUD,F,96,True
KERAN,F,60,True
OTI-SUD,M,32,True
BAS-MONO,M,77,False
TANDJOARE,F,33,True
DOUFELGOU,F,48,True
DANYI,F,78,False
PLAINE DU MO,F,95,False
TANDJOARE,F,21,True
EST-MONO,F,71,True
HAHO,F,73,False
TANDJOARE,F,70,True
KLOTO,M,21,True
KERAN,M,23,True
AMOU,M,34,True
BASSAR,F,45,False
KPELE,F,40,False
OGOU,F,73,True
KLOTO,M,20,True
TCHAMBA,F,55,True
DANYI,F,48,True
SOTOUBOUA,F,95,False
KPENDJAL-OUEST,F,24,True
AGOE-NYIVE,M,36,True
BASSAR,F,37,True
KERAN,F,59,True
AKEBOU,F,76,True
BINAH,M,91,True
DANKPEN,M,95,True
BINAH,M,82,True
KERAN,M,35,True
AMOU,M,53,False
LOME COMMUNE,M,22,False
BASSAR,F,38,True
OTI-SUD,M,50,True
BASSAR,F,81,False
BINAH,M,62,True
ANIE,F,62,False
YOTO,M,19,True
ZIO,F,67,True
KLOTO,M,40,True
AGOE-NYIVE,F,38,False
AGOU,F,61,False
DANKPEN,M,24,False
LOME COMMUNE,F,43,False
YOTO,M,79,False
ZIO,M,66,False
KPENDJAL,M,91,False
KOZAH,F,20,False
AMOU,M,78,True
BASSAR,M,96,True
KPENDJAL-OUEST,M,47,False
KERAN,F,89,True
KPENDJAL,M,68,True
MOYEN-MONO,F,80,False
BASSAR,F,93,True
CINKASSE,M,81,False
AGOU,M,68,True
GOLFE,M,94,True
AVE,F,76,True
GOLFE,F,46,False
BLITTA,F,31,False
TANDJOARE,M,19,True
BASSAR,F,26,False
BAS-MONO,M,81,False
OGOU,F,20,False
HAHO,F,24,False
AGOE-NYIVE,F,39,False
TANDJOARE,F,49,False
EST-MONO,F,33,False
YOTO,M,65,True
LOME COMMUNE,F,49,False
LACS,M,50,True
OTI,F,49,True
SOTOUBOUA,M,24,True
CINKASSE,M,45,True
WAWA,M,90,True
AKEBOU,M,72,True
OTI-SUD,F,69,True
PLAINE DU MO,F,55,True
AMOU,F,73,False
PLAINE DU MO,F,61,True
TCHAMBA,M,80,True
OTI-SUD,F,43,True
AGOU,F,40,True
VO,M,99,True
AMOU,M,48,True
AMOU,M,69,True
VO,M,50,False
MOYEN-MONO,F,83,True
KOZAH,M,82,True
CINKASSE,F,42,True
VO,M,20,True
KOZAH,M,42,True
KPENDJAL-OUEST,M,93,True
AGOE-NYIVE,M,39,True
KOZAH,M,97,True
SOTOUBOUA,M,29,False
BINAH,M,25,True
TANDJOARE,M,44,True
ZIO,F,19,False
DOUFELGOU,F,18,False
AKEBOU,F,34,True
BINAH,M,73,False
AVE,M,49,True
BASSAR,M,72,True
AGOU,M,44,True
DOUFELGOU,F,99,True
KPENDJAL-OUEST,M,38,True
OGOU,F,89,False
VO,F,60,True
DANYI,F,94,False
MOYEN-MONO,M,42,False
ASSOLI,M,28,True
KERAN,F,48,False
DANKPEN,M,30,True
ANIE,M,40,True
KERAN,M,44,True
TCHAOUDJO,F,57,True
DOUFELGOU,F,50,True
KPELE,F,28,True
WAWA,F,27,True
DOUFELGOU,F,96,True
PLAINE DU MO,M,26,True
CINKASSE,F,84,False
KPELE,M,52,True
LOME COMMUNE,M,44,True
